회사명,거래소코드,회계년도,[제조]이자보상배율(이자비용)(IFRS),[제조]* (정상)영업손익(보고서기재)(IFRS),[제조]   이자비용(IFRS),[제조]이자보상배율(이자비용)(IFRS연결),[제조]* (정상)영업손익(보고서기재)(IFRS연결),[제조]   이자비용(IFRS연결)
(주)넥스턴바이오사이언스,089140,2014/12,2169.07,4053988,1869,,,
(주)넥스턴바이오사이언스,089140,2015/12,7799.11,1606617,206,,,
(주)넥스턴바이오사이언스,089140,2016/12,97436.72,19292470,198,,,
(주)넥스턴바이오사이언스,089140,2017/12,1532.55,10076522,6575,,,
(주)넥스턴바이오사이언스,089140,2018/12,999999999,4102995,0,,,
(주)넥스턴바이오사이언스,089140,2019/12,2394.07,2997381,1252,,,
(주)넥스턴바이오사이언스,089140,2020/12,-2898.87,-3017727,1041,,,
(주)넥스트아이,137940,2010/12,999999999,6728262,0,,,
(주)넥스트아이,137940,2011/12,17771.19,5082560,286,,,
(주)넥스트아이,137940,2012/12,999999999,7106314,0,4655.9,6881417,1478
(주)넥스트아이,137940,2013/12,999999999,5299518,0,999999999,5310652,0
(주)넥스트아이,137940,2014/12,107.56,3954680,36766,102.65,3774180,36767
(주)넥스트아이,137940,2015/12,70.1,1909488,27241,100.62,2741035,27241
(주)넥스트아이,137940,2016/12,1.14,660358,578725,6.38,3696037,579486
(주)넥스트아이,137940,2017/12,-0.76,-1018815,1331982,0.84,1290427,1533719
(주)넥스트아이,137940,2018/12,1.25,1787403,1428862,5.06,8381537,1655344
(주)넥스트아이,137940,2019/12,-4.76,-4134866,867859,3.95,3690399,935348
(주)넥스트아이,137940,2020/12,-6.59,-8039377,1219422,-8.2,-10354834,1263021
(주)넥스트엔터테인먼트월드,160550,2013/12,,19782466,390243,,19109976,484716
(주)넥스트엔터테인먼트월드,160550,2014/12,12.47,5526384,443072,13.68,6063352,443072
(주)넥스트엔터테인먼트월드,160550,2015/12,-1.46,-617585,422031,-5.5,-2526524,459024
(주)넥스트엔터테인먼트월드,160550,2016/12,19.82,7857685,396437,14.66,6642150,453005
(주)넥스트엔터테인먼트월드,160550,2017/12,-8.17,-5300960,648459,-6.92,-5157021,745001
(주)넥스트엔터테인먼트월드,160550,2018/12,-6.22,-8928791,1434971,-6.46,-10606138,1641911
(주)넥스트엔터테인먼트월드,160550,2019/12,-1.09,-2310155,2119469,-3.05,-8149288,2669456
(주)넥스트엔터테인먼트월드,160550,2020/12,4.93,9062856,1838272,-1.46,-3843252,2626144
(주)넥스트칩,396270,2020/12,,-13521889,602925,,,
(주)넥스틴,348210,2014/12,,,,,,
(주)넥스틴,348210,2015/12,,,,,,
(주)넥스틴,348210,2016/12,,,,,,
(주)넥스틴,348210,2017/12,,,,,,
(주)넥스틴,348210,2018/12,-0.16,-449493,2809246,-0.15,-415481,2809246
(주)넥스틴,348210,2019/12,-1.52,-1886278,1241550,-1.42,-1759915,1241550
(주)넥스틴,348210,2020/12,41.09,17747630,431939,41.9,18099074,431939
(주)넥슨게임즈,225570,2015/12,,,,,,
(주)넥슨게임즈,225570,2016/12,,,,,,
(주)넥슨게임즈,225570,2017/12,-62.24,-3731660,59953,,,
(주)넥슨게임즈,225570,2018/12,-236.72,-10770463,45499,,,
(주)넥슨게임즈,225570,2019/12,-30.19,-17109996,566783,,,
(주)넥슨게임즈,225570,2020/12,49.3,25510968,517506,,,
(주)넵튠,217270,2015/12,,,,,,
(주)넵튠,217270,2016/12,-30.44,-1041649,34219,-58.73,-3118452,53100
(주)넵튠,217270,2017/12,-52.89,-1928486,36460,-51.27,-8615886,168058
(주)넵튠,217270,2018/12,-66.34,-4538944,68421,-48.7,-18370835,377241
(주)넵튠,217270,2019/12,13.33,1179688,88500,-24.07,-10119370,420493
(주)넵튠,217270,2020/12,-12.99,-973618,74946,-29.66,-8671673,292404
(주)넷웨이브,047730,2010/12,1.07,217068,203267,1.07,217068,203267
(주)넷웨이브,047730,2011/12,-44.05,-5415742,122933,-52.67,-6474307,122933
(주)노랑풍선,104620,2011/12,,,,,,
(주)노랑풍선,104620,2012/12,,,,,,
(주)노랑풍선,104620,2013/12,,,,,,
(주)노랑풍선,104620,2014/12,-554.32,-1763295,3181,,,
(주)노랑풍선,104620,2015/12,28.85,2962914,102691,,,
(주)노랑풍선,104620,2016/12,5.18,3932774,758760,,,
(주)노랑풍선,104620,2017/12,18.28,12547858,686281,,,
(주)노랑풍선,104620,2018/12,6.69,3630197,542889,6.17,3545045,574434
(주)노랑풍선,104620,2019/12,-4.02,-1815709,451177,-4.42,-2058522,465513
(주)노랑풍선,104620,2020/12,-14.56,-5647654,387840,-15.85,-6320013,398616
(주)노바렉스,194700,2010/12,,,,,,
(주)노바렉스,194700,2011/12,,,,,,
(주)노바렉스,194700,2012/12,47.32,3355783,70921,,,
(주)노바렉스,194700,2013/12,13.68,3132824,229044,,,
(주)노바렉스,194700,2014/12,564.03,5914373,10486,,,
(주)노바렉스,194700,2015/12,145.29,11215035,77190,,,
(주)노바렉스,194700,2016/12,17139.78,10283870,600,17122.54,10273527,600
(주)노바렉스,194700,2017/12,999999999,10514470,0,999999999,9897600,0
(주)노바렉스,194700,2018/12,999999999,12406850,0,999999999,11334721,0
(주)노바렉스,194700,2019/12,422.07,17190631,40729,389.16,16305801,41900
(주)노바렉스,194700,2020/12,143.47,27490880,191613,140.61,26992725,191971
(주)노바텍,285490,2017/12,,5532623,0,,5516770,0
(주)노바텍,285490,2018/12,999999999,6648162,0,999999999,6672041,0
(주)노바텍,285490,2019/12,1312.88,4407343,3357,665.98,5524953,8296
(주)노바텍,285490,2020/12,1414.85,3640414,2573,31.13,29335292,942354
(주)노블엠앤비,106520,2010/12,4.48,2334755,521459,3.8,1982835,521620
(주)노블엠앤비,106520,2011/12,13.31,8563193,643349,12.12,8031962,662719
(주)노블엠앤비,106520,2012/12,13.46,12239759,909262,11.2,10884359,971815
(주)노블엠앤비,106520,2013/12,19.14,22658976,1183730,17.99,22475678,1249269
(주)노블엠앤비,106520,2014/12,1.27,1904475,1495514,1.3,2005395,1538973
(주)노블엠앤비,106520,2015/12,-4.16,-12578232,3023625,-4.2,-13208369,3142383
(주)노블엠앤비,106520,2016/12,-6.84,-16273999,2380169,-6.13,-22834860,3723141
(주)노블엠앤비,106520,2017/12,-4.65,-13467464,2894094,-4.91,-16187767,3295234
(주)노블엠앤비,106520,2018/12,-3.42,-12729650,3726695,-3.67,-17705186,4828616
(주)노블엠앤비,106520,2019/12,1.22,4923948,4033090,-0.29,-1591638,5534470
(주)노블엠앤비,106520,2020/12,-4.32,-15802746,3657302,-4.44,-21322638,4801518
(주)노터스,278650,2016/12,,3285286,268451,,3285286,268451
(주)노터스,278650,2017/12,10.32,4229176,409643,11.2,4800475,428479
(주)노터스,278650,2018/12,8.91,5293275,593792,9.88,5985687,605546
(주)노터스,278650,2019/12,9.12,5672002,622159,10.34,6732641,651025
(주)노터스,278650,2020/12,45.13,8018040,177671,43.72,8841370,202220
(주)녹십자셀,031390,2010/12,-5.41,-7366138,1360830,-7.46,-10148062,1360830
(주)녹십자셀,031390,2011/12,-6.58,-5090339,773514,-6.12,-7895007,1290399
(주)녹십자셀,031390,2012/12,65.44,988802,15111,3.56,2291103,643987
(주)녹십자셀,031390,2013/12,999999999,-2982479,0,-7.43,-4096972,551099
(주)녹십자셀,031390,2014/12,999999999,-1285141,0,2.56,1091834,426226
(주)녹십자셀,031390,2015/12,999999999,1745775,0,6.64,1876105,282448
(주)녹십자셀,031390,2016/12,999999999,1679011,0,3.32,771871,232196
(주)녹십자셀,031390,2017/12,17.72,3188818,179967,,,
(주)녹십자셀,031390,2018/12,3.78,3916848,1036609,3.64,3774000,1036609
(주)녹십자셀,031390,2019/12,3.82,5364560,1404941,4.05,5691697,1404941
(주)녹십자셀,031390,2020/12,2.04,2675032,1310982,0.94,1231213,1310982
(주)녹십자엠에스,142280,2010/12,88.16,2080504,23599,,,
(주)녹십자엠에스,142280,2011/12,25.76,5729949,222452,,,
(주)녹십자엠에스,142280,2012/12,11.03,3589957,325498,,,
(주)녹십자엠에스,142280,2013/12,6.25,2798542,447438,,,
(주)녹십자엠에스,142280,2014/12,9.68,4449466,459875,,,
